Date,Open,High,Low,Close,Adj Close
1984-06-04,0.542411,0.549107,0.524554,0.529018,0.41803
1984-06-05,0.520089,0.520089,0.495536,0.497768,0.393336
1984-06-06,0.497768,0.520089,0.495536,0.517857,0.409211
1984-06-07,0.517857,0.520089,0.502232,0.513393,0.405683
1984-06-08,0.513393,0.515625,0.5,0.511161,0.40392
1984-06-11,0.511161,0.515625,0.504464,0.511161,0.40392
1984-06-12,0.511161,0.526786,0.508929,0.520089,0.410975
1984-06-13,0.522321,0.533482,0.522321,0.53125,0.419794
1984-06-14,0.53125,0.53125,0.513393,0.515625,0.407447
1984-06-15,0.515625,0.524554,0.515625,0.517857,0.409211
1984-06-18,0.517857,0.53125,0.506696,0.529018,0.41803
1984-06-19,0.529018,0.542411,0.524554,0.524554,0.414503
1984-06-20,0.524554,0.540179,0.513393,0.540179,0.426849
1984-06-21,0.540179,0.546875,0.517857,0.517857,0.409211
1984-06-22,0.517857,0.526786,0.511161,0.511161,0.40392
1984-06-25,0.511161,0.515625,0.482143,0.486607,0.384517
1984-06-26,0.486607,0.488839,0.464286,0.464286,0.366879
1984-06-27,0.464286,0.46875,0.433036,0.450893,0.356296
1984-06-28,0.450893,0.477679,0.450893,0.470982,0.37217
1984-06-29,0.470982,0.495536,0.470982,0.473214,0.373934
1984-07-02,0.473214,0.475446,0.448661,0.457589,0.361587
1984-07-03,0.457589,0.459821,0.444196,0.450893,0.356296
1984-07-05,0.450893,0.455357,0.435268,0.441964,0.34924
1984-07-06,0.441964,0.455357,0.433036,0.448661,0.354532
1984-07-09,0.448661,0.470982,0.441964,0.46875,0.370406
1984-07-10,0.46875,0.484375,0.466518,0.479911,0.379226
1984-07-11,0.479911,0.486607,0.466518,0.473214,0.373934
1984-07-12,0.473214,0.484375,0.470982,0.475446,0.375698
1984-07-13,0.475446,0.484375,0.464286,0.470982,0.37217
1984-07-16,0.470982,0.470982,0.446429,0.459821,0.363351
1984-07-17,0.459821,0.464286,0.453125,0.459821,0.363351
1984-07-18,0.459821,0.462054,0.450893,0.453125,0.35806
1984-07-19,0.453125,0.459821,0.448661,0.453125,0.35806
1984-07-20,0.453125,0.459821,0.450893,0.453125,0.35806
1984-07-23,0.453125,0.453125,0.4375,0.448661,0.354532
1984-07-24,0.448661,0.482143,0.446429,0.475446,0.375698
1984-07-25,0.477679,0.488839,0.477679,0.477679,0.377462
1984-07-26,0.477679,0.493304,0.473214,0.486607,0.384517
1984-07-27,0.486607,0.491071,0.482143,0.484375,0.382753
1984-07-30,0.484375,0.486607,0.450893,0.455357,0.359824
1984-07-31,0.455357,0.462054,0.444196,0.455357,0.359824
1984-08-01,0.455357,0.459821,0.433036,0.446429,0.352768
1984-08-02,0.446429,0.453125,0.430804,0.430804,0.340421
1984-08-03,0.430804,0.491071,0.428571,0.488839,0.386281
1984-08-06,0.488839,0.544643,0.486607,0.522321,0.412739
1984-08-07,0.522321,0.535714,0.497768,0.529018,0.41803
1984-08-08,0.529018,0.540179,0.504464,0.508929,0.402156
1984-08-09,0.508929,0.535714,0.497768,0.53125,0.419794
1984-08-10,0.53125,0.551339,0.506696,0.508929,0.402156
1984-08-13,0.508929,0.540179,0.502232,0.535714,0.423322
1984-08-14,0.535714,0.540179,0.508929,0.515625,0.407447
1984-08-15,0.513393,0.513393,0.493304,0.497768,0.393336
1984-08-16,0.497768,0.506696,0.491071,0.502232,0.396864
1984-08-17,0.502232,0.504464,0.484375,0.491071,0.388045
1984-08-20,0.491071,0.493304,0.475446,0.488839,0.386281
1984-08-21,0.488839,0.513393,0.488839,0.508929,0.402156
1984-08-22,0.508929,0.522321,0.495536,0.5,0.3951
1984-08-23,0.5,0.511161,0.5,0.502232,0.396864
1984-08-24,0.502232,0.508929,0.497768,0.502232,0.396864
1984-08-27,0.502232,0.502232,0.488839,0.497768,0.393336
1984-08-28,0.497768,0.504464,0.493304,0.504464,0.398628
1984-08-29,0.504464,0.506696,0.486607,0.491071,0.388045
1984-08-30,0.491071,0.497768,0.482143,0.482143,0.38099
1984-08-31,0.482143,0.484375,0.466518,0.473214,0.373934
1984-09-04,0.473214,0.477679,0.464286,0.46875,0.370406
1984-09-05,0.46875,0.475446,0.464286,0.46875,0.370406
1984-09-06,0.46875,0.479911,0.46875,0.473214,0.373934
1984-09-07,0.473214,0.479911,0.46875,0.473214,0.373934
1984-09-10,0.473214,0.475446,0.462054,0.470982,0.37217
1984-09-11,0.475446,0.488839,0.475446,0.479911,0.379226
1984-09-12,0.479911,0.482143,0.466518,0.466518,0.368643
1984-09-13,0.491071,0.493304,0.491071,0.491071,0.388045
1984-09-14,0.493304,0.508929,0.493304,0.497768,0.393336
1984-09-17,0.511161,0.517857,0.511161,0.511161,0.40392
1984-09-18,0.511161,0.515625,0.493304,0.493304,0.389809
1984-09-19,0.493304,0.497768,0.482143,0.482143,0.38099
1984-09-20,0.484375,0.488839,0.484375,0.484375,0.382753
1984-09-21,0.484375,0.497768,0.473214,0.479911,0.379226
1984-09-24,0.479911,0.482143,0.475446,0.475446,0.375698
1984-09-25,0.473214,0.473214,0.466518,0.466518,0.368643
1984-09-26,0.466518,0.486607,0.459821,0.459821,0.363351
1984-09-27,0.459821,0.462054,0.459821,0.459821,0.363351
1984-09-28,0.459821,0.459821,0.439732,0.448661,0.354532
1984-10-01,0.446429,0.446429,0.4375,0.4375,0.345713
1984-10-02,0.441964,0.457589,0.441964,0.441964,0.34924
1984-10-03,0.448661,0.455357,0.448661,0.448661,0.354532
1984-10-04,0.453125,0.457589,0.453125,0.453125,0.35806
1984-10-05,0.453125,0.453125,0.441964,0.444196,0.351004
1984-10-08,0.444196,0.446429,0.444196,0.444196,0.351004
1984-10-09,0.444196,0.446429,0.439732,0.439732,0.347477
1984-10-10,0.439732,0.439732,0.426339,0.426339,0.336894
1984-10-11,0.426339,0.4375,0.424107,0.424107,0.33513
1984-10-12,0.424107,0.426339,0.401786,0.40625,0.321019
1984-10-15,0.428571,0.433036,0.428571,0.428571,0.338657
1984-10-16,0.428571,0.430804,0.426339,0.426339,0.336894
1984-10-17,0.444196,0.446429,0.444196,0.444196,0.351004
1984-10-18,0.457589,0.459821,0.457589,0.457589,0.361587
1984-10-19,0.457589,0.488839,0.455357,0.457589,0.361587
1984-10-22,0.457589,0.464286,0.453125,0.453125,0.35806
1984-10-23,0.464286,0.46875,0.464286,0.464286,0.366879
1984-10-24,0.46875,0.473214,0.46875,0.46875,0.370406
1984-10-25,0.46875,0.46875,0.450893,0.450893,0.356296
1984-10-26,0.450893,0.450893,0.4375,0.439732,0.347477
1984-10-29,0.441964,0.444196,0.441964,0.441964,0.34924
1984-10-30,0.446429,0.450893,0.446429,0.446429,0.352768
1984-10-31,0.446429,0.450893,0.444196,0.444196,0.351004
1984-11-01,0.446429,0.450893,0.446429,0.446429,0.352768
1984-11-02,0.446429,0.448661,0.441964,0.444196,0.351004
1984-11-05,0.444196,0.453125,0.441964,0.441964,0.34924
1984-11-06,0.46875,0.470982,0.46875,0.46875,0.370406
1984-11-07,0.46875,0.470982,0.459821,0.459821,0.363351
1984-11-08,0.459821,0.459821,0.441964,0.441964,0.34924
1984-11-09,0.441964,0.444196,0.410714,0.415179,0.328074
1984-11-12,0.430804,0.433036,0.430804,0.430804,0.340421
1984-11-13,0.430804,0.439732,0.419643,0.419643,0.331602
1984-11-14,0.424107,0.428571,0.424107,0.424107,0.33513
1984-11-15,0.424107,0.428571,0.424107,0.424107,0.33513
1984-11-16,0.424107,0.430804,0.412946,0.415179,0.328074
1984-11-19,0.415179,0.417411,0.390625,0.390625,0.308672
1984-11-20,0.404018,0.40625,0.404018,0.404018,0.319255
1984-11-21,0.412946,0.415179,0.412946,0.412946,0.326311
1984-11-23,0.417411,0.430804,0.417411,0.424107,0.33513
1984-11-26,0.428571,0.428571,0.428571,0.428571,0.338657
1984-11-27,0.439732,0.444196,0.439732,0.439732,0.347477
1984-11-28,0.462054,0.473214,0.462054,0.462054,0.365115
1984-11-29,0.462054,0.462054,0.453125,0.453125,0.35806
1984-11-30,0.453125,0.457589,0.439732,0.441964,0.34924
1984-12-03,0.441964,0.444196,0.435268,0.435268,0.343949
1984-12-04,0.444196,0.453125,0.444196,0.444196,0.351004
1984-12-05,0.466518,0.466518,0.466518,0.466518,0.368643
1984-12-06,0.488839,0.491071,0.488839,0.488839,0.386281
1984-12-07,0.488839,0.506696,0.484375,0.486607,0.384517
1984-12-10,0.486607,0.486607,0.477679,0.477679,0.377462
1984-12-11,0.477679,0.484375,0.470982,0.470982,0.37217
1984-12-12,0.470982,0.470982,0.455357,0.455357,0.359824
1984-12-13,0.459821,0.46875,0.459821,0.459821,0.363351
1984-12-14,0.459821,0.475446,0.459821,0.470982,0.37217
1984-12-17,0.482143,0.486607,0.482143,0.482143,0.38099
1984-12-18,0.511161,0.513393,0.511161,0.511161,0.40392
1984-12-19,0.511161,0.513393,0.491071,0.491071,0.388045
1984-12-20,0.491071,0.5,0.488839,0.488839,0.386281
1984-12-21,0.488839,0.491071,0.477679,0.482143,0.38099
1984-12-24,0.491071,0.493304,0.491071,0.491071,0.388045
1984-12-26,0.493304,0.497768,0.493304,0.493304,0.389809
1984-12-27,0.495536,0.497768,0.495536,0.495536,0.391573
1984-12-28,0.495536,0.515625,0.493304,0.513393,0.405683
1984-12-31,0.520089,0.522321,0.520089,0.520089,0.410975
1985-01-02,0.520089,0.520089,0.497768,0.497768,0.393336
1985-01-03,0.506696,0.520089,0.506696,0.506696,0.400392
1985-01-04,0.506696,0.508929,0.5,0.506696,0.400392
1985-01-07,0.506696,0.508929,0.504464,0.504464,0.398628
1985-01-08,0.504464,0.508929,0.5,0.5,0.3951
1985-01-09,0.513393,0.520089,0.513393,0.513393,0.405683
1985-01-10,0.535714,0.537946,0.535714,0.535714,0.423322
1985-01-11,0.535714,0.540179,0.526786,0.53125,0.419794
1985-01-14,0.546875,0.551339,0.546875,0.546875,0.432141
1985-01-15,0.546875,0.555804,0.535714,0.535714,0.423322
1985-01-16,0.540179,0.549107,0.540179,0.540179,0.426849
1985-01-17,0.540179,0.549107,0.502232,0.502232,0.396864
1985-01-18,0.502232,0.522321,0.5,0.511161,0.40392
1985-01-21,0.522321,0.526786,0.522321,0.522321,0.412739
1985-01-22,0.537946,0.540179,0.537946,0.537946,0.425086
1985-01-23,0.537946,0.540179,0.529018,0.529018,0.41803
1985-01-24,0.529018,0.529018,0.517857,0.517857,0.409211
1985-01-25,0.517857,0.529018,0.506696,0.529018,0.41803
1985-01-28,0.540179,0.546875,0.540179,0.540179,0.426849
1985-01-29,0.540179,0.544643,0.533482,0.533482,0.421558
1985-01-30,0.533482,0.544643,0.533482,0.533482,0.421558
1985-01-31,0.533482,0.535714,0.517857,0.517857,0.409211
1985-02-01,0.517857,0.520089,0.506696,0.511161,0.40392
1985-02-04,0.522321,0.524554,0.522321,0.522321,0.412739
1985-02-05,0.526786,0.535714,0.526786,0.526786,0.416266
1985-02-06,0.535714,0.535714,0.535714,0.535714,0.423322
1985-02-07,0.535714,0.542411,0.533482,0.533482,0.421558
1985-02-08,0.533482,0.535714,0.526786,0.533482,0.421558
1985-02-11,0.544643,0.549107,0.544643,0.544643,0.430377
1985-02-12,0.544643,0.546875,0.53125,0.53125,0.419794
1985-02-13,0.53125,0.53125,0.506696,0.506696,0.400392
1985-02-14,0.506696,0.511161,0.493304,0.493304,0.389809
1985-02-15,0.493304,0.502232,0.488839,0.5,0.3951
1985-02-19,0.497768,0.497768,0.493304,0.493304,0.389809
1985-02-20,0.493304,0.495536,0.470982,0.470982,0.37217
1985-02-21,0.479911,0.482143,0.479911,0.479911,0.379226
1985-02-22,0.479911,0.497768,0.479911,0.493304,0.389809
1985-02-25,0.493304,0.495536,0.486607,0.486607,0.384517
1985-02-26,0.486607,0.488839,0.477679,0.477679,0.377462
1985-02-27,0.477679,0.477679,0.448661,0.448661,0.354532
1985-02-28,0.448661,0.448661,0.441964,0.441964,0.34924
1985-03-01,0.441964,0.444196,0.428571,0.444196,0.351004
1985-03-04,0.450893,0.464286,0.450893,0.450893,0.356296
1985-03-05,0.462054,0.462054,0.462054,0.462054,0.365115
1985-03-06,0.462054,0.462054,0.439732,0.439732,0.347477
1985-03-07,0.439732,0.441964,0.395089,0.395089,0.3122
1985-03-08,0.395089,0.395089,0.370536,0.383929,0.303381
1985-03-11,0.397321,0.399554,0.397321,0.397321,0.313964
1985-03-12,0.410714,0.415179,0.410714,0.410714,0.324547
1985-03-13,0.410714,0.410714,0.388393,0.388393,0.306908
1985-03-14,0.388393,0.390625,0.388393,0.388393,0.306908
1985-03-15,0.388393,0.412946,0.386161,0.404018,0.319255
1985-03-18,0.408482,0.412946,0.408482,0.408482,0.322783
1985-03-19,0.408482,0.412946,0.392857,0.392857,0.310436
1985-03-20,0.397321,0.404018,0.397321,0.397321,0.313964
1985-03-21,0.404018,0.410714,0.404018,0.404018,0.319255
1985-03-22,0.404018,0.410714,0.397321,0.397321,0.313964
1985-03-25,0.397321,0.397321,0.386161,0.386161,0.305144
1985-03-26,0.401786,0.401786,0.401786,0.401786,0.317491
1985-03-27,0.401786,0.40625,0.390625,0.390625,0.308672
1985-03-28,0.390625,0.397321,0.390625,0.390625,0.308672
1985-03-29,0.390625,0.397321,0.390625,0.395089,0.3122
1985-04-01,0.395089,0.404018,0.386161,0.386161,0.305144
1985-04-02,0.386161,0.388393,0.375,0.375,0.296325
1985-04-03,0.375,0.377232,0.375,0.375,0.296325
1985-04-04,0.375,0.377232,0.368304,0.372768,0.294561
1985-04-08,0.372768,0.375,0.350446,0.350446,0.276923
1985-04-09,0.350446,0.352679,0.350446,0.350446,0.276923
1985-04-10,0.375,0.379464,0.375,0.375,0.296325
1985-04-11,0.381696,0.392857,0.381696,0.381696,0.301617
1985-04-12,0.381696,0.381696,0.370536,0.372768,0.294561
1985-04-15,0.381696,0.386161,0.381696,0.381696,0.301617
1985-04-16,0.386161,0.388393,0.386161,0.386161,0.305144
1985-04-17,0.404018,0.408482,0.404018,0.404018,0.319255
1985-04-18,0.408482,0.410714,0.408482,0.408482,0.322783
1985-04-19,0.408482,0.408482,0.399554,0.401786,0.317491
1985-04-22,0.401786,0.401786,0.386161,0.386161,0.305144
1985-04-23,0.395089,0.397321,0.395089,0.395089,0.3122
1985-04-24,0.395089,0.401786,0.392857,0.392857,0.310436
1985-04-25,0.392857,0.395089,0.392857,0.392857,0.310436
1985-04-26,0.392857,0.404018,0.390625,0.390625,0.308672
1985-04-29,0.390625,0.392857,0.377232,0.377232,0.298089
1985-04-30,0.379464,0.381696,0.379464,0.379464,0.299853
1985-05-01,0.379464,0.381696,0.372768,0.372768,0.294561
1985-05-02,0.368304,0.368304,0.34375,0.34375,0.271632
1985-05-03,0.34375,0.359375,0.34375,0.357143,0.282215
1985-05-06,0.357143,0.361607,0.352679,0.352679,0.278687
1985-05-07,0.357143,0.357143,0.357143,0.357143,0.282215
1985-05-08,0.354911,0.354911,0.354911,0.354911,0.280451
1985-05-09,0.357143,0.359375,0.357143,0.357143,0.282215
1985-05-10,0.357143,0.366071,0.357143,0.361607,0.285742
1985-05-13,0.361607,0.363839,0.357143,0.357143,0.282215
1985-05-14,0.357143,0.359375,0.352679,0.352679,0.278687
1985-05-15,0.357143,0.363839,0.357143,0.357143,0.282215
1985-05-16,0.381696,0.392857,0.381696,0.381696,0.301617
1985-05-17,0.381696,0.395089,0.379464,0.388393,0.306908
1985-05-20,0.388393,0.397321,0.381696,0.381696,0.301617
1985-05-21,0.379464,0.379464,0.370536,0.370536,0.292798
1985-05-22,0.370536,0.372768,0.368304,0.368304,0.291034
1985-05-23,0.366071,0.366071,0.352679,0.352679,0.278687
1985-05-24,0.352679,0.352679,0.323661,0.323661,0.255757
1985-05-28,0.319196,0.319196,0.301339,0.301339,0.238119
1985-05-29,0.305804,0.308036,0.305804,0.305804,0.241646
1985-05-30,0.314732,0.319196,0.314732,0.314732,0.248702
1985-05-31,0.314732,0.321429,0.310268,0.310268,0.245174
1985-06-03,0.303571,0.303571,0.285714,0.285714,0.225772
1985-06-04,0.308036,0.310268,0.308036,0.308036,0.24341
1985-06-05,0.308036,0.316964,0.301339,0.301339,0.238119
1985-06-06,0.303571,0.303571,0.303571,0.303571,0.239882
1985-06-07,0.303571,0.303571,0.292411,0.292411,0.231063
1985-06-10,0.292411,0.294643,0.287946,0.287946,0.227535
1985-06-11,0.287946,0.294643,0.287946,0.287946,0.227535
1985-06-12,0.287946,0.290179,0.28125,0.28125,0.222244
1985-06-13,0.28125,0.283482,0.265625,0.265625,0.209897
1985-06-14,0.265625,0.28125,0.263393,0.263393,0.208133
1985-06-17,0.265625,0.267857,0.265625,0.265625,0.209897
1985-06-18,0.272321,0.276786,0.272321,0.272321,0.215189
1985-06-19,0.279018,0.283482,0.279018,0.279018,0.22048
1985-06-20,0.28125,0.28125,0.28125,0.28125,0.222244
1985-06-21,0.287946,0.294643,0.287946,0.287946,0.227535
1985-06-24,0.308036,0.3125,0.308036,0.308036,0.24341
1985-06-25,0.3125,0.319196,0.3125,0.3125,0.246938
1985-06-26,0.323661,0.323661,0.323661,0.323661,0.255757
1985-06-27,0.328125,0.330357,0.328125,0.328125,0.259285
1985-06-28,0.328125,0.330357,0.321429,0.321429,0.253993
1985-07-01,0.323661,0.325893,0.323661,0.323661,0.255757
1985-07-02,0.323661,0.325893,0.308036,0.308036,0.24341
1985-07-03,0.3125,0.3125,0.3125,0.3125,0.246938
1985-07-05,0.314732,0.316964,0.314732,0.314732,0.248702
1985-07-08,0.314732,0.316964,0.314732,0.314732,0.248702
1985-07-09,0.314732,0.316964,0.314732,0.314732,0.248702
1985-07-10,0.321429,0.321429,0.321429,0.321429,0.253993
1985-07-11,0.321429,0.323661,0.321429,0.321429,0.253993
1985-07-12,0.321429,0.321429,0.319196,0.319196,0.252229
1985-07-15,0.319196,0.325893,0.316964,0.316964,0.250465
1985-07-16,0.316964,0.319196,0.3125,0.3125,0.246938
1985-07-17,0.314732,0.319196,0.314732,0.314732,0.248702
1985-07-18,0.314732,0.314732,0.308036,0.308036,0.24341
1985-07-19,0.310268,0.310268,0.310268,0.310268,0.245174
1985-07-22,0.310268,0.310268,0.301339,0.301339,0.238119
1985-07-23,0.301339,0.305804,0.294643,0.294643,0.232827
1985-07-24,0.294643,0.299107,0.290179,0.290179,0.229299
1985-07-25,0.296875,0.299107,0.296875,0.296875,0.234591
1985-07-26,0.296875,0.299107,0.296875,0.296875,0.234591
1985-07-29,0.296875,0.296875,0.285714,0.285714,0.225772
1985-07-30,0.290179,0.292411,0.290179,0.290179,0.229299
1985-07-31,0.290179,0.292411,0.283482,0.283482,0.224008
1985-08-01,0.283482,0.287946,0.283482,0.283482,0.224008
1985-08-02,0.283482,0.283482,0.28125,0.28125,0.222244
1985-08-05,0.28125,0.283482,0.274554,0.274554,0.216952
1985-08-06,0.274554,0.28125,0.272321,0.272321,0.215189
1985-08-07,0.272321,0.285714,0.265625,0.265625,0.209897
1985-08-08,0.270089,0.272321,0.270089,0.270089,0.213425
1985-08-09,0.272321,0.272321,0.272321,0.272321,0.215189
1985-08-12,0.272321,0.272321,0.267857,0.267857,0.211661
1985-08-13,0.272321,0.276786,0.272321,0.272321,0.215189
1985-08-14,0.272321,0.272321,0.261161,0.261161,0.206369
1985-08-15,0.261161,0.263393,0.258929,0.258929,0.204606
1985-08-16,0.261161,0.265625,0.261161,0.261161,0.206369
1985-08-19,0.267857,0.272321,0.267857,0.267857,0.211661
1985-08-20,0.272321,0.272321,0.272321,0.272321,0.215189
1985-08-21,0.272321,0.272321,0.272321,0.272321,0.215189
1985-08-22,0.272321,0.272321,0.265625,0.265625,0.209897
1985-08-23,0.265625,0.267857,0.263393,0.263393,0.208133
1985-08-26,0.270089,0.270089,0.270089,0.270089,0.213425
1985-08-27,0.272321,0.272321,0.272321,0.272321,0.215189
1985-08-28,0.272321,0.274554,0.272321,0.272321,0.215189
1985-08-29,0.272321,0.272321,0.265625,0.265625,0.209897
1985-08-30,0.267857,0.267857,0.267857,0.267857,0.211661
1985-09-03,0.267857,0.267857,0.263393,0.263393,0.208133
1985-09-04,0.265625,0.270089,0.265625,0.265625,0.209897
1985-09-05,0.265625,0.267857,0.265625,0.265625,0.209897
1985-09-06,0.267857,0.267857,0.267857,0.267857,0.211661
1985-09-09,0.272321,0.274554,0.272321,0.272321,0.215189
1985-09-10,0.274554,0.279018,0.274554,0.274554,0.216952
1985-09-11,0.276786,0.279018,0.276786,0.276786,0.218716
1985-09-12,0.287946,0.287946,0.287946,0.287946,0.227535
1985-09-13,0.287946,0.287946,0.28125,0.28125,0.222244
1985-09-16,0.28125,0.28125,0.272321,0.272321,0.215189
1985-09-17,0.272321,0.272321,0.272321,0.272321,0.215189
1985-09-18,0.290179,0.290179,0.290179,0.290179,0.229299
1985-09-19,0.303571,0.303571,0.303571,0.303571,0.239882
1985-09-20,0.303571,0.305804,0.299107,0.299107,0.236355
1985-09-23,0.301339,0.305804,0.301339,0.301339,0.238119
1985-09-24,0.301339,0.308036,0.294643,0.294643,0.232827
1985-09-25,0.294643,0.294643,0.283482,0.283482,0.224008
1985-09-26,0.283482,0.285714,0.283482,0.283482,0.224008
1985-09-30,0.283482,0.285714,0.28125,0.28125,0.222244
1985-10-01,0.28125,0.283482,0.28125,0.28125,0.222244
1985-10-02,0.28125,0.283482,0.279018,0.279018,0.22048
1985-10-03,0.279018,0.279018,0.276786,0.276786,0.218716
1985-10-04,0.276786,0.276786,0.267857,0.267857,0.211661
1985-10-07,0.267857,0.272321,0.267857,0.267857,0.211661
1985-10-08,0.270089,0.270089,0.270089,0.270089,0.213425
1985-10-09,0.270089,0.272321,0.267857,0.267857,0.211661
1985-10-10,0.283482,0.285714,0.283482,0.283482,0.224008
1985-10-11,0.285714,0.290179,0.285714,0.285714,0.225772
1985-10-14,0.296875,0.296875,0.296875,0.296875,0.234591
1985-10-15,0.303571,0.305804,0.303571,0.303571,0.239882
1985-10-16,0.321429,0.323661,0.321429,0.321429,0.253993
1985-10-17,0.325893,0.341518,0.325893,0.325893,0.257521
1985-10-18,0.325893,0.328125,0.316964,0.316964,0.250465
1985-10-21,0.316964,0.316964,0.308036,0.308036,0.24341
1985-10-22,0.321429,0.325893,0.321429,0.321429,0.253993
1985-10-23,0.321429,0.330357,0.321429,0.321429,0.253993
1985-10-24,0.328125,0.337054,0.328125,0.328125,0.259285
1985-10-25,0.328125,0.328125,0.321429,0.321429,0.253993
1985-10-28,0.321429,0.323661,0.321429,0.321429,0.253993
1985-10-29,0.321429,0.321429,0.319196,0.319196,0.252229
1985-10-30,0.339286,0.339286,0.339286,0.339286,0.268104
1985-10-31,0.339286,0.34375,0.332589,0.332589,0.262812
1985-11-01,0.332589,0.339286,0.332589,0.332589,0.262812
1985-11-04,0.334821,0.341518,0.334821,0.334821,0.264576
1985-11-05,0.334821,0.341518,0.332589,0.332589,0.262812
1985-11-06,0.34375,0.345982,0.34375,0.34375,0.271632
1985-11-07,0.350446,0.354911,0.350446,0.350446,0.276923
1985-11-08,0.366071,0.370536,0.366071,0.366071,0.28927
1985-11-11,0.366071,0.370536,0.357143,0.357143,0.282215
1985-11-12,0.357143,0.361607,0.354911,0.354911,0.280451
1985-11-13,0.354911,0.354911,0.345982,0.345982,0.273395
1985-11-14,0.357143,0.359375,0.357143,0.357143,0.282215
1985-11-15,0.357143,0.361607,0.354911,0.354911,0.280451
1985-11-18,0.354911,0.357143,0.354911,0.354911,0.280451
1985-11-19,0.354911,0.357143,0.34375,0.34375,0.271632
1985-11-20,0.34375,0.345982,0.339286,0.339286,0.268104
1985-11-21,0.339286,0.34375,0.339286,0.339286,0.268104
1985-11-22,0.339286,0.34375,0.337054,0.339286,0.268104
1985-11-25,0.339286,0.34375,0.339286,0.341518,0.269868
1985-11-26,0.341518,0.348214,0.339286,0.345982,0.273395
1985-11-27,0.345982,0.359375,0.34375,0.357143,0.282215
1985-11-29,0.357143,0.359375,0.354911,0.359375,0.283978
1985-12-02,0.359375,0.361607,0.357143,0.361607,0.285742
1985-12-03,0.361607,0.363839,0.357143,0.359375,0.283978
1985-12-04,0.359375,0.368304,0.359375,0.366071,0.28927
1985-12-05,0.366071,0.370536,0.357143,0.359375,0.283978
1985-12-06,0.359375,0.359375,0.350446,0.352679,0.278687
1985-12-09,0.352679,0.357143,0.34375,0.345982,0.273395
1985-12-10,0.345982,0.350446,0.34375,0.348214,0.275159
1985-12-11,0.348214,0.359375,0.348214,0.352679,0.278687
1985-12-12,0.354911,0.361607,0.354911,0.357143,0.282215
1985-12-13,0.357143,0.361607,0.352679,0.357143,0.282215
1985-12-16,0.357143,0.379464,0.357143,0.372768,0.294561
1985-12-17,0.372768,0.375,0.363839,0.368304,0.291034
1985-12-18,0.381696,0.408482,0.381696,0.397321,0.313964
1985-12-19,0.397321,0.40625,0.395089,0.401786,0.317491
1985-12-20,0.401786,0.40625,0.397321,0.399554,0.315727
1985-12-23,0.399554,0.401786,0.386161,0.390625,0.308672
1985-12-24,0.390625,0.392857,0.386161,0.388393,0.306908
1985-12-26,0.388393,0.392857,0.386161,0.388393,0.306908
1985-12-27,0.388393,0.404018,0.388393,0.399554,0.315727
1985-12-30,0.399554,0.404018,0.395089,0.397321,0.313964
1985-12-31,0.397321,0.399554,0.392857,0.392857,0.310436
1986-01-02,0.392857,0.397321,0.388393,0.397321,0.313964
1986-01-03,0.397321,0.399554,0.395089,0.399554,0.315727
1986-01-06,0.399554,0.399554,0.390625,0.397321,0.313964
1986-01-07,0.397321,0.410714,0.395089,0.410714,0.324547
1986-01-08,0.410714,0.419643,0.40625,0.408482,0.322783
1986-01-09,0.408482,0.410714,0.390625,0.404018,0.319255
1986-01-10,0.404018,0.412946,0.404018,0.40625,0.321019
1986-01-13,0.40625,0.412946,0.401786,0.410714,0.324547
1986-01-14,0.410714,0.424107,0.401786,0.415179,0.328074
1986-01-15,0.415179,0.428571,0.412946,0.426339,0.336894
1986-01-16,0.426339,0.441964,0.426339,0.4375,0.345713
1986-01-17,0.4375,0.441964,0.426339,0.428571,0.338657
1986-01-20,0.428571,0.428571,0.417411,0.426339,0.336894
1986-01-21,0.426339,0.430804,0.424107,0.428571,0.338657
1986-01-22,0.428571,0.430804,0.399554,0.417411,0.329838
1986-01-23,0.417411,0.419643,0.40625,0.410714,0.324547
1986-01-24,0.410714,0.417411,0.404018,0.404018,0.319255
1986-01-27,0.404018,0.40625,0.392857,0.395089,0.3122
1986-01-28,0.395089,0.399554,0.392857,0.397321,0.313964
1986-01-29,0.397321,0.435268,0.392857,0.421875,0.333366
1986-01-30,0.419643,0.419643,0.408482,0.410714,0.324547
1986-01-31,0.410714,0.415179,0.408482,0.412946,0.326311
1986-02-03,0.412946,0.428571,0.408482,0.426339,0.336894
1986-02-04,0.426339,0.435268,0.424107,0.424107,0.33513
1986-02-05,0.424107,0.426339,0.419643,0.424107,0.33513
1986-02-06,0.424107,0.433036,0.421875,0.430804,0.340421
1986-02-07,0.430804,0.430804,0.419643,0.428571,0.338657
1986-02-10,0.428571,0.4375,0.424107,0.426339,0.336894
1986-02-11,0.426339,0.428571,0.419643,0.426339,0.336894
1986-02-12,0.426339,0.428571,0.424107,0.428571,0.338657
1986-02-13,0.428571,0.428571,0.424107,0.426339,0.336894
1986-02-14,0.426339,0.430804,0.424107,0.424107,0.33513
1986-02-18,0.424107,0.428571,0.415179,0.426339,0.336894
1986-02-19,0.426339,0.455357,0.426339,0.446429,0.352768
1986-02-20,0.446429,0.453125,0.444196,0.448661,0.354532
1986-02-21,0.448661,0.459821,0.448661,0.450893,0.356296
1986-02-24,0.450893,0.459821,0.446429,0.459821,0.363351
1986-02-25,0.459821,0.470982,0.448661,0.470982,0.37217
